FIPS,Percent_change_fast_food_restaurants_2011_2016,FIPS,Percent_change_convenience_stores_2011_2016,FIPS,Metro_nonmetro_counties_2010,FIPS,Persistent_poverty_counties_2010,FIPS,Population_loss_counties_2010,FIPS,Recreation_fitness_facilities_2011,FIPS,Grocery_stores_2011,FIPS,Low_access_to_stores_2010,FIPS,SNAP_benefits_per_capita_2012,FIPS,WIC_redemptions_per_capita_2011
47135,-0.392802838,47135,12.058096807,47135,0,47135,0,47135,0.0,47135,0.0,47135,0.508841114,47135,549.540908792431,47135,34.77531433105469,47135,
47137,-49.891838741,47137,0.216322517,47137,0,47137,0,47137,0.0,47137,0.0,47137,0.196232339,47137,38.8784647861648,47137,23.707895278930664,47137,
47139,-33.432717154,47139,8.171834625,47139,1,47139,0,47139,0.0,47139,0.0,47139,0.179157958,47139,42.4192923976598,47139,29.274263381958008,47139,19.54688262939453
47141,38.775626569,47141,-7.701116292,47141,0,47141,0,47141,0.0,47141,0.068478142,47141,0.219130054,47141,15244.9471581834,47141,27.116907119750977,47141,23.412343978881836
47143,4.200517347,47143,28.687638923,47143,0,47143,0,47143,0.0,47143,0.0623733,47143,0.249493217,47143,2616.25542253949,47143,34.39484786987305,47143,24.440826416015625
47145,8.688602045,47145,63.760728527,47145,1,47145,0,47145,0.0,47145,0.07418948,47145,0.12983159,47145,13849.7561438472,47145,24.165390014648438,47145,14.55378532409668
47147,46.017359197,47147,-13.997934792,47147,1,47147,0,47147,0.0,47147,0.0449741,47147,0.1499138,47147,5042.60958623272,47147,24.35759162902832,47147,16.850723266601562
47149,22.178748831,47149,-7.390340637,47149,1,47149,0,47149,0.0,47149,0.0557691,47149,0.12641003,47149,61980.2828601857,47149,19.5918025970459,47149,14.232003211975098
47151,-11.660652293,47151,57.047729257,47151,0,47151,1,47151,0.0,47151,0.0,47151,0.180979097,47151,1314.26795767245,47151,45.26939392089844,47151,29.09772300720215
47153,24.288621826,47153,-32.331750339,47153,1,47153,0,47153,0.0,47153,0.070180364,47153,0.0,47153,134.084697595745,47153,34.65105056762695,47153,
47155,24.617160779,47155,4.231707736,47155,0,47155,0,47155,0.0,47155,0.0548805,47155,0.24147431,47155,11506.2836239041,47155,23.611005783081055,47155,18.852882385253906
47157,5.463282468,47157,10.551695167,47157,1,47157,0,47157,0.0,47157,0.07179074,47157,0.199299665,47157,254097.962184406,47157,39.66796875,47157,21.13632583618164
47159,22.848813316,47159,34.016887253,47159,1,47159,0,47159,0.0,47159,0.0522712,47159,0.156813549,47159,397.232483481988,47159,26.610130310058594,47159,14.018784523010254
47161,-37.243813572,47161,-10.74675708,47161,0,47161,0,47161,0.0,47161,0.0,47161,0.226791654,47161,1928.98706871392,47161,22.193016052246094,47161,
47163,7.51705358,47163,7.4160986,47163,1,47163,0,47163,0.0,47163,0.133859422,47163,0.146607939,47163,58585.7966912612,47163,23.557247161865234,47163,17.737232208251953
47165,-0.725430661,47165,-18.034842751,47165,1,47165,0,47165,0.0,47165,0.085582942,47165,0.146713615,47165,45308.7083958368,47165,19.420467376708984,47165,11.6790132522583
47167,4.656534945,47167,-24.057326966,47167,1,47167,0,47167,0.0,47167,0.0326579,47167,0.1632893,47167,13751.6685396656,47167,30.15141487121582,47167,12.872320175170898
47169,-21.507537688,47169,-47.671691792,47169,1,47169,0,47169,0.0,47169,0.0,47169,0.256081946,47169,0.0,47169,28.626771926879883,47169,
47171,24.232097368,47171,-9.414095669,47171,1,47171,0,47171,0.0,47171,0.0546807,47171,0.164041995,47171,1351.82432222938,47171,26.220258712768555,47171,18.613304138183594
47173,-25.159889767,47173,-8.52875416,47173,1,47173,0,47173,0.0,47173,0.0,47173,0.156323277,47173,19.2581426352263,47173,35.73173522949219,47173,
47175,0.0,47175,-67.722183345,47175,0,47175,0,47175,0.0,47175,0.0,47175,0.0,47175,98.0129242322837,47175,26.4754638671875,47175,
47177,-1.26980198,47177,15.185231023,47177,0,47177,0,47177,0.0,47177,0.0250708,47177,0.225637426,47177,2343.23850313913,47177,29.961910247802734,47177,25.31703758239746
47179,-3.56987895,47179,-0.934642848,47179,1,47179,0,47179,0.0,47179,0.072663857,47179,0.177622762,47179,24263.0218343055,47179,21.123355865478516,47179,16.637361526489258
47181,69.436943694,47181,18.605860586,47181,0,47181,0,47181,0.0,47181,0.0,47181,0.295124543,47181,4177.86986370253,47181,23.269102096557617,47181,15.881187438964844
47183,14.217409438,47183,-2.655616957,47183,0,47183,0,47183,0.0,47183,0.0,47183,0.229522307,47183,2803.29531516485,47183,28.25778579711914,47183,15.457588195800781
47185,4.884251383,47185,-1.671014328,47185,0,47185,0,47185,0.0,47185,0.0384482,47185,0.153792918,47185,2903.10641765121,47185,31.149505615234375,47185,21.31083106994629
47187,4.553776882,47187,-7.89092972,47187,1,47187,0,47187,0.0,47187,0.159239895,47187,0.175163884,47187,47258.9365929076,47187,5.440515518188477,47187,4.104160308837891
47189,-2.161332201,47189,13.077753181,47189,1,47189,0,47189,0.0,47189,0.068518963,47189,0.145602796,47189,25297.6190870299,47189,16.588788986206055,47189,9.868951797485352
48001,29.600383767,48001,4.807266873,48001,0,48001,0,48001,0.0,48001,0.0513883,48001,0.068517789,48001,24126.0619582106,48001,14.93182373046875,48001,16.304119110107422
48003,-4.156777734,48003,0.635383379,48003,0,48003,0,48003,0.0,48003,0.0,48003,0.064994151,48003,5015.77096265058,48003,12.179725646972656,48003,
48005,15.667225994,48005,-26.650997869,48005,0,48005,0,48005,0.0,48005,0.068742696,48005,0.103114044,48005,27886.6885066803,48005,22.89723777770996,48005,23.941120147705078
48007,30.193208045,48007,-25.330365974,48007,1,48007,0,48007,0.0,48007,0.129154469,48007,0.086102979,48007,8865.51147750765,48007,19.577756881713867,48007,
48009,34.245118152,48009,17.464478383,48009,1,48009,0,48009,0.0,48009,0.0,48009,0.0,48009,2136.72223426633,48009,8.477142333984375,48009,
48011,108.728448276,48011,4.364224138,48011,1,48011,0,48011,0.0,48011,0.0,48011,0.516262261,48011,1896.20797437215,48011,5.242966651916504,48011,
48013,-22.117083796,48013,21.151202985,48013,1,48013,0,48013,0.0,48013,0.06595871,48013,0.153903656,48013,7535.7574805078,48013,24.785449981689453,48013,28.27644920349121
48015,17.056864248,48015,23.942562145,48015,1,48015,0,48015,0.0,48015,0.0700035,48015,0.140007,48015,3996.470857209,48015,14.436339378356934,48015,14.787105560302734
48017,32.943361188,48017,-20.233983287,48017,0,48017,0,48017,0.0,48017,0.139684313,48017,0.279368627,48017,667.901387184863,48017,19.780967712402344,48017,
48019,-5.398433901,48019,-12.675477447,48019,1,48019,0,48019,0.0,48019,0.097380465,48019,0.146070698,48019,2576.33095952636,48019,13.000728607177734,48019,
48021,-13.798124562,48021,12.810420203,48021,1,48021,0,48021,0.0,48021,0.0532694,48021,0.119856173,48021,30894.7271109279,48021,18.369230270385742,48021,14.504764556884766
48023,1.566794942,48023,-18.746564046,48023,0,48023,0,48023,1.0,48023,0.0,48023,0.270635995,48023,455.647220636358,48023,19.15041732788086,48023,
48025,21.116538403,48025,-7.381470633,48025,0,48025,1,48025,0.0,48025,0.092844764,48025,0.0309483,48025,10186.501430641,48025,15.69204044342041,48025,
48027,6.036758745,48027,-12.257620813,48027,1,48027,0,48027,0.0,48027,0.069662359,48027,0.079161772,48027,118669.13670527,48027,17.626237869262695,48027,23.76720428466797
48029,0.748099452,48029,-1.753323064,48029,1,48029,0,48029,0.0,48029,0.068371238,48029,0.087173328,48029,537897.612200725,48029,21.075563430786133,48029,21.077014923095703
48031,3.547600153,48031,-27.516679893,48031,0,48031,0,48031,0.0,48031,0.0,48031,0.283848992,48031,1047.89706859394,48031,9.43722152709961,48031,
48033,0.0,48033,-4.242424242,48033,0,48033,0,48033,1.0,48033,0.0,48033,0.0,48033,641.000000070198,48033,6.786102294921875,48033,
48035,68.980196187,48035,11.526929484,48035,0,48035,0,48035,0.0,48035,0.0547645,48035,0.273822563,48035,4234.29965519792,48035,14.585517883300781,48035,9.97002124786377
48037,14.097960058,48037,-7.354239987,48037,1,48037,0,48037,0.0,48037,0.139924871,48037,0.129161419,48037,27239.6732062958,48037,21.973064422607422,48037,9.782401084899902
48039,9.497727138,48039,-6.588499991,48039,1,48039,0,48039,0.0,48039,0.068906331,48039,0.093963179,48039,82487.7583163169,48039,12.394186973571777,48039,17.10738182067871
48041,1.397093622,48041,-4.959510543,48041,1,48041,1,48041,0.0,48041,0.101269412,48041,0.101269412,48041,66009.9660139784,48041,13.082819938659668,48041,15.769847869873047
48043,16.262373545,48043,-66.090141049,48043,0,48043,0,48043,0.0,48043,0.0,48043,0.641573995,48043,2642.14408106502,48043,13.208090782165527,48043,
48045,0.0,48045,11.507402423,48045,0,48045,0,48045,1.0,48045,0.603500302,48045,0.603500302,48045,1637.00000175119,48045,15.363424301147461,48045,
48047,-25.423378769,48047,-33.709670017,48047,0,48047,1,48047,1.0,48047,0.0,48047,0.138465799,48047,1178.94685193665,48047,44.0168571472168,48047,
48049,-0.220675161,48049,-16.314114651,48049,0,48049,0,48049,0.0,48049,0.13164477,48049,0.13164477,48049,15829.9202537284,48049,17.620182037353516,48049,17.898496627807617
48051,-20.510818136,48051,2.550858084,48051,1,48051,0,48051,0.0,48051,0.115580213,48051,0.173370319,48051,2344.20646467585,48051,16.212879180908203,48051,
48053,3.860741146,48053,2.680505451,48053,0,48053,0,48053,0.0,48053,0.092558312,48053,0.069418734,48053,13489.7773698424,48053,13.10986614227295,48053,
48055,-2.083246454,48055,9.959990613,48055,1,48055,0,48055,0.0,48055,0.0520535,48055,0.078080267,48055,7385.18511297919,48055,19.51280403137207,48055,
48057,21.66165345,48057,4.281417243,48057,0,48057,0,48057,0.0,48057,0.0,48057,0.234126241,48057,6791.3523435666,48057,18.277326583862305,48057,
48059,7.852217464,48059,-1.952529578,48059,1,48059,0,48059,0.0,48059,0.0,48059,0.296120817,48059,2992.30660892803,48059,14.573907852172852,48059,
48061,15.61750219,48061,-10.611293012,48061,1,48061,1,48061,0.0,48061,0.0290615,48061,0.104137151,48061,112245.119252031,48061,38.11581802368164,48061,42.95878601074219
48063,94.254403131,48063,33.549902153,48063,0,48063,0,48063,0.0,48063,0.0,48063,0.161186331,48063,1247.02211144634,48063,28.043071746826172,48063,
48065,-18.336335353,48065,2.079580809,48065,1,48065,0,48065,1.0,48065,0.0,48065,0.160410651,48065,2831.49300967497,48065,5.1073503494262695,48065,
48067,14.06804078,48067,29.404920213,48067,0,48067,0,48067,0.0,48067,0.0,48067,0.165152766,48067,2473.2992343711,48067,24.62278938293457,48067,13.206443786621094
48069,23.788827815,48069,-14.035536239,48069,0,48069,0,48069,1.0,48069,0.0,48069,0.247831475,48069,956.504631428369,48069,20.496126174926758,48069,
48071,51.108408013,48071,27.556338902,48071,1,48071,0,48071,0.0,48071,0.0280245,48071,0.196171847,48071,6359.5505679063,48071,9.783770561218262,48071,8.961543083190918
48073,-5.09508027,48073,-8.367663709,48073,0,48073,0,48073,0.0,48073,0.0391573,48073,0.097893335,48073,8279.40515657566,48073,20.37286376953125,48073,23.50420379638672
48075,-0.916138125,48075,-20.7329105,48075,0,48075,0,48075,0.0,48075,0.142247511,48075,0.142247511,48075,3116.97105116915,48075,17.023574829101562,48075,
48077,4.139816442,48077,24.967779731,48077,1,48077,0,48077,0.0,48077,0.0,48077,0.09375586,48077,4061.36488821564,48077,8.973262786865234,48077,
48079,0.0,48079,58.450704225,48079,0,48079,0,48079,1.0,48079,0.0,48079,0.325203252,48079,662.16364265489,48079,23.667659759521484,48079,
48081,,48081,-74.977015017,48081,0,48081,0,48081,0.0,48081,0.0,48081,0.306184936,48081,3319.21289550832,48081,9.52827262878418,48081,
48083,81.733167082,48083,-22.114356965,48083,0,48083,0,48083,1.0,48083,0.0,48083,0.343053173,48083,1745.74692731929,48083,19.237424850463867,48083,
48085,16.36611085,48085,-19.67695153,48085,1,48085,0,48085,0.0,48085,0.094596222,48085,0.106881445,48085,116558.249488689,48085,6.4814229011535645,48085,7.383962631225586
48087,69.583883752,48087,-32.166446499,48087,0,48087,0,48087,1.0,48087,0.324569945,48087,0.324569945,48087,216.277892872948,48087,22.88285255432129,48087,
48089,5.439038696,48089,-9.058829124,48089,0,48089,0,48089,0.0,48089,0.240558095,48089,0.288669714,48089,4357.56096704611,48089,15.488614082336426,48089,16.094322204589844
48091,-2.041295469,48091,-22.902137001,48091,1,48091,0,48091,0.0,48091,0.133881952,48091,0.071403708,48091,20618.4166727076,48091,10.138666152954102,48091,12.075896263122559
48093,2.455439686,48093,2.455439686,48093,0,48093,0,48093,0.0,48093,0.14437306,48093,0.14437306,48093,2172.31771904992,48093,15.111726760864258,48093,
48095,-3.650830798,48095,15.619003042,48095,0,48095,0,48095,0.0,48095,0.0,48095,0.242895312,48095,1091.02034610729,48095,8.466913223266602,48095,
48097,22.260727755,48097,0.865100398,48097,0,48097,0,48097,0.0,48097,0.052105,48097,0.104210088,48097,3344.48899575569,48097,13.84615421295166,48097,16.41914176940918
48099,8.65732957,48099,10.446979705,48099,1,48099,0,48099,0.0,48099,0.0521914,48099,0.065239232,48099,27331.7998312876,48099,11.92963695526123,48099,25.630626678466797
48101,-46.367521368,48101,-28.49002849,48101,0,48101,0,48101,1.0,48101,0.0,48101,0.664010624,48101,140.044132836267,48101,18.5871524810791,48101,
48103,81.318909923,48103,-9.340545038,48103,0,48103,0,48103,0.0,48103,0.0,48103,0.229463056,48103,389.062554411964,48103,10.511008262634277,48103,
48105,0.082124281,48105,-19.934300575,48105,0,48105,0,48105,0.0,48105,0.0,48105,0.820568928,48105,291.841863639007,48105,11.387163162231445,48105,
48107,2.078756126,48107,-18.336995099,48107,1,48107,1,48107,1.0,48107,0.0,48107,0.496688742,48107,277.613833725423,48107,26.727474212646484,48107,
48109,-28.135796906,48109,34.745380802,48109,0,48109,0,48109,1.0,48109,0.0,48109,0.418060201,48109,187.4357898631,48109,26.385889053344727,48109,
48111,42.268467475,48111,58.076074972,48111,0,48111,0,48111,0.0,48111,0.0,48111,0.145306597,48111,2437.70777054856,48111,14.708663940429688,48111,
48113,11.703315485,48113,-2.360715651,48113,1,48113,0,48113,0.0,48113,0.071424626,48113,0.147417107,48113,473273.182302295,48113,22.859031677246094,48113,24.359582901000977
48115,-24.726707122,48115,5.382610029,48115,0,48115,0,48115,0.0,48115,0.072759022,48115,0.145518044,48115,4081.53665375842,48115,18.503541946411133,48115,
48117,-24.17683466,48117,-20.465211181,48117,0,48117,0,48117,0.0,48117,0.0513084,48117,0.15392509,48117,3728.79854022911,48117,23.3050479888916,48117,
48119,-66.666666667,48119,50.0,48119,0,48119,0,48119,0.0,48119,0.0,48119,0.0,48119,377.202791605434,48119,18.03091049194336,48119,
48121,20.375199983,48121,-9.506186087,48121,1,48121,0,48121,0.0,48121,0.069977578,48121,0.071435444,48121,143217.424121158,48121,7.428390979766846,48121,10.005631446838379
48123,-12.904581757,48123,-32.166068484,48123,0,48123,0,48123,0.0,48123,0.0,48123,0.148500149,48123,3849.20827199639,48123,19.003190994262695,48123,
48125,9.041344843,48125,9.041344843,48125,0,48125,0,48125,0.0,48125,0.0,48125,0.416666667,48125,484.958917640499,48125,14.684762001037598,48125,
48127,-19.63490886,48127,-6.240727003,48127,0,48127,1,48127,1.0,48127,0.0,48127,0.197804371,48127,2234.19135483662,48127,32.070247650146484,48127,
48129,-27.51572327,48129,8.726415094,48129,0,48129,0,48129,0.0,48129,0.0,48129,0.271149675,48129,534.958855712179,48129,13.100136756896973,48129,
48131,28.7776225,48131,-38.1867412,48131,0,48131,1,48131,0.0,48131,0.0,48131,0.254345061,48131,3984.46021503621,48131,26.312761306762695,48131,
48133,-15.423701033,48133,-12.348199252,48133,0,48133,0,48133,0.0,48133,0.107665805,48133,0.269164513,48133,4031.90034038562,48133,18.021312713623047,48133,14.327482223510742
48135,-7.263054636,48135,-23.862036347,48135,1,48135,0,48135,0.0,48135,0.071627594,48135,0.11460415,48135,30947.9086127708,48135,18.22309112548828,48135,19.511816024780273
48137,3.180396246,48137,3.180396246,48137,0,48137,1,48137,1.0,48137,0.0,48137,0.50530571,48137,638.008449121662,48137,18.024816513061523,48137,
48139,17.443151176,48139,5.147430006,48139,1,48139,0,48139,0.0,48139,0.0524948,48139,0.09842778,48139,38422.1013192391,48139,15.394048690795898,48139,14.545706748962402
48141,12.040614133,48141,-9.279798392,48141,1,48141,1,48141,0.0,48141,0.0573635,48141,0.140357558,48141,179137.04527302,48141,29.30071258544922,48141,32.410160064697266
48143,-6.075814975,48143,11.001309575,48143,0,48143,0,48143,0.0,48143,0.128452152,48143,0.102761721,48143,13501.2031030574,48143,13.009336471557617,48143,
48145,-35.628353817,48145,-5.588252265,48145,1,48145,1,48145,0.0,48145,0.0,48145,0.168067227,48145,6509.25651991769,48145,20.70876693725586,48145,
48147,-13.289814405,48147,27.841940301,48147,0,48147,0,48147,0.0,48147,0.0295229,48147,0.147614549,48147,12950.9263242588,48147,14.933781623840332,48147,
48149,9.666267784,48149,-15.922528033,48149,0,48149,0,48149,0.0,48149,0.0404138,48149,0.242483026,48149,7362.13676625449,48149,8.751115798950195,48149,
48151,1.958258181,48151,1.958258181,48151,0,48151,0,48151,1.0,48151,0.0,48151,0.758150114,48151,676.641004984287,48151,12.495668411254883,48151,
48153,35.487576583,48153,62.585091899,48153,0,48153,1,48153,1.0,48153,0.0,48153,0.314021039,48153,338.567632474263,48153,27.24838638305664,48153,
48155,12.469033856,48155,12.469033856,48155,0,48155,0,48155,1.0,48155,0.0,48155,0.0,48155,1336.00000519125,48155,12.07729434967041,48155,
48157,10.833940894,48157,10.576035056,48157,1,48157,0,48157,0.0,48157,0.072547523,48157,0.126958165,48157,177769.58305457,48157,9.536388397216797,48157,9.595683097839355
48159,-0.90064734,48159,-0.90064734,48159,0,48159,0,48159,0.0,48159,0.0,48159,0.094670075,48159,743.871195630029,48159,13.347119331359863,48159,
48161,-0.259581616,48161,49.610627577,48161,0,48161,0,48161,0.0,48161,0.0510308,48161,0.102061645,48161,3651.12531724357,48161,13.598630905151367,48161,
48163,-37.952992004,48163,-25.676311278,48163,0,48163,1,48163,0.0,48163,0.0,48163,0.228636753,48163,2409.30772942169,48163,25.240116119384766,48163,
48165,37.355179365,48165,-0.105324098,48165,0,48165,0,48165,0.0,48165,0.0558597,48165,0.223438722,48165,1835.62070732991,48165,9.379785537719727,48165,
48167,7.368693258,48167,-3.62409863,48167,1,48167,0,48167,0.0,48167,0.07780548,48167,0.145462418,48167,101776.669491758,48167,15.750234603881836,48167,14.645212173461914
48169,1.877715705,48169,-49.061142148,48169,0,48169,0,48169,0.0,48169,0.0,48169,0.152322925,48169,388.545524794771,48169,12.324034690856934,48169,
48171,-17.507698156,48171,-11.162136476,48171,0,48171,0,48171,0.0,48171,0.199696461,48171,0.119817877,48171,4005.29890296163,48171,8.478450775146484,48171,
48173,,48173,-8.37037037,48173,0,48173,0,48173,1.0,48173,0.0,48173,0.0,48173,1204.44069337867,48173,4.713275909423828,48173,
48175,-28.121260471,48175,-23.329344502,48175,1,48175,0,48175,0.0,48175,0.138734739,48175,0.138734739,48175,2670.38232337653,48175,13.729768753051758,48175,
48177,-16.505719385,48177,-27.638290134,48177,0,48177,0,48177,0.0,48177,0.101306858,48177,0.151960288,48177,5526.20993983728,48177,21.90141487121582,48177,
48179,7.918828979,48179,-8.045494834,48179,0,48179,0,48179,1.0,48179,0.0441482,48179,0.088296322,48179,3813.46685242196,48179,13.856149673461914,48179,
48181,5.188351386,48181,-9.168437114,48181,1,48181,0,48181,0.0,48181,0.107108724,48181,0.098869591,48181,32735.1698603278,48181,17.069814682006836,48181,16.518596649169922
48183,8.445469214,48183,0.264828251,48183,1,48183,0,48183,0.0,48183,0.081564073,48183,0.138658924,48183,29652.2239647995,48183,20.82672691345215,48183,27.560302734375
48185,-3.379995648,48185,7.987063687,48185,0,48185,0,48185,0.0,48185,0.0375347,48185,0.150138878,48185,11628.6341124951,48185,17.08095932006836,48185,
48187,-2.558331474,48187,-10.650864411,48187,1,48187,0,48187,0.0,48187,0.0220931,48187,0.073643668,48187,41686.653125806,48187,12.914977073669434,48187,10.925477981567383
48189,23.198727328,48189,27.678681049,48189,0,48189,0,48189,0.0,48189,0.137370185,48189,0.137370185,48189,9463.50289182248,48189,22.314741134643555,48189,34.58483123779297
48191,-20.204048843,48191,-29.070265638,48191,0,48191,1,48191,1.0,48191,0.0,48191,0.302023558,48191,819.966772932072,48191,20.6929988861084,48191,
48193,16.410087301,48193,103.717652776,48193,0,48193,0,48193,0.0,48193,0.0,48193,0.357824427,48193,2134.10406338207,48193,15.80895709991455,48193,
48195,34.345625452,48195,0.759219089,48195,0,48195,0,48195,0.0,48195,0.0,48195,0.358808755,48195,2105.66457368522,48195,8.479690551757812,48195,
48197,4.20947131,48197,38.945961747,48197,0,48197,0,48197,1.0,48197,0.0,48197,0.480884828,48197,1230.12358696592,48197,18.16813087463379,48197,
48199,15.137745612,48199,-15.35819782,48199,1,48199,0,48199,0.0,48199,0.072646701,48199,0.145293402,48199,15212.6062057913,48199,15.849617004394531,48199,14.62925910949707
48201,9.591777746,48201,-1.909597927,48201,1,48201,0,48201,0.0,48201,0.068646886,48201,0.17269356,48201,886068.668386497,48201,19.318870544433594,48201,25.088306427001953
48203,-0.608421999,48203,-24.273083428,48203,0,48203,0,48203,0.0,48203,0.0452325,48203,0.165852482,48203,11559.8353422975,48203,20.452783584594727,48203,16.966506958007812
48205,5.643182615,48205,,48205,0,48205,0,48205,0.0,48205,0.0,48205,0.165892502,48205,1450.07589667477,48205,3.316340446472168,48205,
48207,80.858629662,48207,-22.489158716,48207,0,48207,0,48207,1.0,48207,0.0,48207,0.335683115,48207,879.090196717085,48207,16.646848678588867,48207,
48209,1.603754916,48209,0.982365653,48209,1,48209,0,48209,0.0,48209,0.122523494,48209,0.079640271,48209,30562.6423236109,48209,12.00206184387207,48209,11.795252799987793
48211,43.637905962,48211,-23.39311682,48211,0,48211,0,48211,0.0,48211,0.253100481,48211,0.253100481,48211,403.445161097538,48211,6.104033946990967,48211,
48213,28.410642868,48213,3.496783098,48213,0,48213,0,48213,0.0,48213,0.114224794,48213,0.152299726,48213,19105.5127673582,48213,21.834646224975586,48213,19.590557098388672
48215,-0.40467857,48215,-13.845617029,48215,1,48215,1,48215,0.0,48215,0.0352361,48215,0.08179815,48215,330465.695699976,48215,41.2338981628418,48215,52.58774185180664
48217,14.32795688,48217,10.385613539,48217,0,48217,0,48217,0.0,48217,0.11368804,48217,0.14211005,48217,1119.27782757725,48217,19.47543716430664,48217,18.692272186279297
48219,-7.850248267,48219,-9.783459842,48219,0,48219,0,48219,0.0,48219,0.0436167,48219,0.130850089,48219,8196.83190772893,48219,16.400728225708008,48219,
48221,20.192178143,48221,-29.368547165,48221,1,48221,0,48221,0.0,48221,0.0582038,48221,0.213414043,48221,17969.8816260774,48221,14.161585807800293,48221,11.377154350280762
48223,-2.624091926,48223,16.851089689,48223,0,48223,0,48223,0.0,48223,0.0567328,48223,0.0567328,48223,5635.88814337274,48223,14.779731750488281,48223,
48225,-19.585122585,48225,-16.843706309,48225,0,48225,1,48225,0.0,48225,0.0426894,48225,0.213447172,48225,9135.28037801603,48225,19.94010353088379,48225,
48227,10.839587088,48227,-8.791875829,48227,0,48227,0,48227,0.0,48227,0.0571608,48227,0.0571608,48227,17219.8364028257,48227,14.495613098144531,48227,
48229,0.0,48229,4.683280137,48229,1,48229,1,48229,0.0,48229,0.0,48229,0.586338317,48229,3473.34235531068,48229,28.93794822692871,48229,
48231,27.206385832,48231,6.882606946,48231,1,48231,0,48231,0.0,48231,0.080732591,48231,0.115332272,48231,11490.8777105339,48231,20.019960403442383,48231,17.974239349365234
48233,-21.958875344,48233,-18.356977283,48233,0,48233,0,48233,1.0,48233,0.090855404,48233,0.181710807,48233,9504.29295464568,48233,14.28528118133545,48233,17.0584774017334
48235,,48235,102.802547771,48235,1,48235,0,48235,0.0,48235,0.628140704,48235,0.628140704,48235,1598.58745520751,48235,6.410256385803223,48235,
48237,3.057266712,48237,3.057266712,48237,0,48237,0,48237,0.0,48237,0.0,48237,0.221385876,48237,4220.47998574569,48237,10.163278579711914,48237,
48239,4.022624739,48239,-5.43397751,48239,0,48239,0,48239,0.0,48239,0.0,48239,0.14240957,48239,3123.63537805322,48239,16.67601203918457,48239,
48241,-2.87731985,48241,-26.16404433,48241,0,48241,0,48241,0.0,48241,0.0552608,48241,0.138152078,48241,7186.06793195505,48241,24.781185150146484,48241,22.08931541442871
48243,1.648106904,48243,-66.117297699,48243,0,48243,0,48243,0.0,48243,0.0,48243,0.438212095,48243,708.380367899683,48243,7.440476417541504,48243,
48245,-2.156913978,48245,-5.081522783,48245,1,48245,0,48245,0.0,48245,0.0552493,48245,0.161801442,48245,72991.3641182062,48245,23.856534957885742,48245,19.14320182800293
48247,0.800915332,48247,-100.0,48247,0,48247,0,48247,0.0,48247,0.0,48247,0.945894816,48247,111.32036745131,48247,33.09636688232422,48247,
48249,3.67723836,48249,4.075996969,48249,0,48249,1,48249,0.0,48249,0.0485366,48249,0.266951415,48249,7567.51797739885,48249,25.379552841186523,48249,32.146297454833984
48251,9.864001166,48251,5.336104279,48251,1,48251,0,48251,0.0,48251,0.0263058,48251,0.111799445,48251,34246.6722609495,48251,15.569783210754395,48251,12.359621047973633
48253,-26.279702092,48253,1.365409623,48253,1,48253,0,48253,0.0,48253,0.0,48253,0.148023881,48253,4416.85434863765,48253,13.862332344055176,48253,
48255,53.879342618,48255,-21.661425577,48255,0,48255,1,48255,0.0,48255,0.066903057,48255,0.334515287,48255,3620.8754758189,48255,17.34801483154297,48255,
48257,-2.127678485,48257,-14.074779565,48257,1,48257,0,48257,0.0,48257,0.076054303,48257,0.085561091,48257,8743.60522745511,48257,15.783842086791992,48257,13.03343677520752
48259,-14.85047148,48259,-25.031393368,48259,1,48259,0,48259,0.0,48259,0.116090086,48259,0.058045,48259,3973.83111410223,48259,7.168156623840332,48259,
48261,0.0,48261,0.0,48261,0,48261,0,48261,0.0,48261,0.0,48261,0.0,48261,405.120071966355,48261,21.208707809448242,48261,
48263,0.0,48263,,48263,0,48263,0,48263,1.0,48263,0.0,48263,2.463054187,48263,785.337693109828,48263,9.090909004211426,48263,
48265,27.995016238,48265,-10.200321941,48265,0,48265,0,48265,0.0,48265,0.120950672,48265,0.161267563,48265,14886.5525360674,48265,12.830575942993164,48265,11.295297622680664
48267,159.372177055,48267,3.748870822,48267,0,48267,0,48267,0.0,48267,0.435350457,48267,0.435350457,48267,1150.49681776849,48267,15.797614097595215,48267,
48269,0.0,48269,0.0,48269,0,48269,0,48269,0.0,48269,0.0,48269,0.0,48269,285.999998874466,48269,3.6900370121002197,48269,
48271,,48271,-33.919413919,48271,0,48271,1,48271,0.0,48271,0.0,48271,0.277161863,48271,149.327626991995,48271,16.904891967773438,48271,
48273,-5.692852463,48273,2.166076499,48273,0,48273,1,48273,0.0,48273,0.09367389,48273,0.0624493,48273,9599.75254253632,48273,23.393680572509766,48273,27.617338180541992
48275,98.930481283,48275,-0.534759358,48275,0,48275,0,48275,1.0,48275,0.0,48275,0.537634409,48275,469.802463684563,48275,19.822114944458008,48275,
48277,27.428225562,48277,10.336833679,48277,0,48277,0,48277,0.0,48277,0.080219802,48277,0.140384654,48277,15754.4447489645,48277,22.549177169799805,48277,18.425724029541016
48279,-11.448486223,48279,6.261816532,48279,0,48279,1,48279,1.0,48279,0.071169312,48279,0.427015871,48279,505.045334923763,48279,21.812362670898438,48279,27.603193283081055
48281,-3.538751997,48281,7.179164448,48281,1,48281,0,48281,0.0,48281,0.0501857,48281,0.0501857,48281,4014.55954832928,48281,16.64006996154785,48281,
